Sr.no|title|content|author|image url|news url|label
64|Why Leisang, India’s ‘Last Village To Be Electrified’, Has Relapsed Into Darkness|Saving of Rs 90,000 crore due to DBT annually.|Grace Jajo|http://factchecker.in/wp-content/uploads/2018/11/Leisang_750-1.jpg|https://www.factchecker.in/fact-check/10/why-leisang-indias-last-village-to-be-electrified-has-relapsed-into-darkness/|1
65|Despite PM’s 100% Electrification Claim, 15 Million Households--Equivalent To All Households In South Korea--Without Power|Saving of Rs 90,000 crore due to DBT annually.|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2018/11/Rural-Electrification_750-1.jpg|https://www.factchecker.in/fact-check/10/despite-pms-100-electrification-claim-15-million-households-equivalent-to-all-households-in-south-korea-without-power/|1
66|Every Indian To Have Toilet In Next 365 Days: Official Data. Under The Surface, A Crisis|Saving of Rs 90,000 crore due to DBT annually.|Prachi Salve|http://factchecker.in/wp-content/uploads/2018/10/Mahim-Creek_750-1.jpg|https://www.factchecker.in/fact-check/11/every-indian-to-have-toilet-in-next-365-days-official-data-under-the-surface-a-crisis/|1
67|35 Airports Built Over Last 4 Years: Modi. Fact: 7 Made ‘Operational’|Saving of Rs 90,000 crore due to DBT annually.|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/09/PakyongAirport_750-1.jpg|https://www.factchecker.in/fact-check/11/35-airports-built-over-last-4-years-modi-fact-7-made-operational/|1
68|Sadhguru: No Bombings In Modi Era. Fact: 400 Plus In 2016 Alone, Official Data Show|“In the last four years there have been no bomb blasts in the country...whatever is happening is only in the border area and unfortunately in Kashmir.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/09/Sadhguru_200.jpg|https://www.factchecker.in/fact-check/11/sadhguru-no-bombings-in-modi-era-fact-400-plus-in-2016-alone-official-data-show/|1
69|As BJP’s Misleading Graphs On Fuel Price Hike Are Mocked, Here’s A Fact-Check|“In the last four years there have been no bomb blasts in the country...whatever is happening is only in the border area and unfortunately in Kashmir.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/09/fuel-hike_200-1.jpg|https://www.factchecker.in/fact-check/11/as-bjps-misleading-graphs-on-fuel-price-hike-are-mocked-heres-a-fact-check/|1
70|Rahul Gandhi: Congress Not Involved In 1984 Sikh Riots. Fact: Inquiries Indicted Congressmen, Absolved Party|“I have no confusion in my mind about that. It was a tragedy, it was a painful experience. You say that the Congress party was involved in that, I don't agree. Certainly there was violence, there was tragedy,” Rahul Gandhi said during a meeting with the local parliamentarians in United Kingdom on August 24, 2018.|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/08/Rahul_Gandhi_750.jpg|https://www.factchecker.in/fact-check/11/rahul-gandhi-congress-not-involved-in-1984-sikh-riots-fact-inquiries-indicted-congressmen-absolved-party/|1
71|7 of 10 Modi’s Interview Claims True, 2 Partially True And 1 Unclear|Claim 10: “We allowed the best lecturers to teach to a large number of students using the SWAYAM portal, on which there are more than 20 lakh students registered. We started 32 educational channels that take quality education to every nook and corner of the country.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/08/Modi-Factcheck_750-1.jpg|https://www.factchecker.in/fact-check/11/7-of-10-modis-interview-claims-true-2-partially-true-and-1-unclear/|0
72|#KeralaFloods: Govt Cites Policy In Refusing Rs 700-Crore Aid From UAE, But Policy Allows Aid|Claim 10: “We allowed the best lecturers to teach to a large number of students using the SWAYAM portal, on which there are more than 20 lakh students registered. We started 32 educational channels that take quality education to every nook and corner of the country.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/08/PM-Kerala_200-1.jpg|https://www.factchecker.in/fact-check/11/keralafloods-govt-cites-policy-in-refusing-rs-700-crore-aid-from-uae-but-policy-allows-aid/|0
73|Prime Minister’s  72nd Independence Day Speech: Fact Check|Claim 10: “We allowed the best lecturers to teach to a large number of students using the SWAYAM portal, on which there are more than 20 lakh students registered. We started 32 educational channels that take quality education to every nook and corner of the country.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/08/Modi-72nd-Independence-Day_750-1.jpg|https://www.factchecker.in/fact-check/11/prime-ministers-72nd-independence-day-speech-fact-check-2/|1
74|Proof Of Citizenship Demands In Assam Reveal Legal Minefield|Claim 10: “We allowed the best lecturers to teach to a large number of students using the SWAYAM portal, on which there are more than 20 lakh students registered. We started 32 educational channels that take quality education to every nook and corner of the country.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/08/NRC-seva-kendra_750-1.jpg|https://www.factchecker.in/fact-check/11/proof-of-citizenship-demands-in-assam-reveal-legal-minefield/|1
75|Centre Short-Changing States: TDP MP Who Moved No-Confidence Motion Against Govt. Here Are The Facts|Claim 10: “We allowed the best lecturers to teach to a large number of students using the SWAYAM portal, on which there are more than 20 lakh students registered. We started 32 educational channels that take quality education to every nook and corner of the country.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/07/J_galla_750-1.jpg|https://www.factchecker.in/fact-check/11/centre-short-changing-states-tdp-mp-who-moved-no-confidence-motion-against-govt-here-are-the-facts/|1
76|2 of 4 Claims By FM Jaitley True, 2 Partially True|The IBC is unlocking the value in the NPAs.|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/06/Constrution_750.jpg|https://www.factchecker.in/fact-check/12/2-of-4-claims-by-fm-jaitley-true-2-partially-true/|1
77|BJP Claims On Disabled Welfare: Of 9 Claims, 6 True, 1 False|55% Of PM’s Small Business Loans To Backward Classes: BJP Claim Masks True Picture|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/06/divyang_750.jpg|https://www.factchecker.in/fact-check/12/bjp-claims-on-disabled-welfare-of-9-claims-6-true-1-false/|1
78|55% Of PM’s Small Business Loans To Backward Classes: BJP Claim Masks True Picture|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Indiaspend Team|http://factchecker.in/wp-content/uploads/2018/06/MUDRA_750.jpg|https://www.factchecker.in/fact-check/12/55-of-pms-small-business-loans-to-backward-classes-bjp-claim-masks-true-picture/|1
79|India Achieves Maternal Mortality Goal: Health Ministry/WHO; Statistics Ministry/UNDP Differ|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Swagata Yadavar|http://factchecker.in/wp-content/uploads/2018/06/MMR_750.jpg|https://www.factchecker.in/fact-check/12/india-achieves-maternal-mortality-goal-health-ministrywho-statistics-ministryundp-differ/|1
80|10 Million Youth Trained: Govt. Skills Dubious: Govt Committee|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Shreya Khaitan|http://factchecker.in/wp-content/uploads/2018/06/PMKVY_750.jpg|https://www.factchecker.in/fact-check/12/10-million-youth-trained-govt-skills-dubious-govt-committee/|1
81|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Claim 15: At 134 km a day in 2017-18 and 130 km in 2016-17, the Modi government built rural roads under the rural roads scheme at almost double the pace of 69 km a day in 2013-14 under the Manmohan Singh government.|Vipul Vivek|http://factchecker.in/wp-content/uploads/2018/06/PMGSY_750.jpg|https://www.factchecker.in/fact-check/12/8-of-bjps-15-claims-on-rural-sector-check-out-5-do-not/|1
82|85% Rural Work Wages Paid On Time: BJP. Claim Reflects Pay Orders Not Wages|Claim 15: At 134 km a day in 2017-18 and 130 km in 2016-17, the Modi government built rural roads under the rural roads scheme at almost double the pace of 69 km a day in 2013-14 under the Manmohan Singh government.|Shreehari Paliath|http://factchecker.in/wp-content/uploads/2018/06/MNREGA_750.jpg|https://www.factchecker.in/fact-check/12/85-rural-work-wages-paid-on-time-bjp-claim-reflects-pay-orders-not-wages/|1
83|Least Train Mishaps In 2017-18, But 3 Times More People Dead In NDA’s 4 Years|Claim 15: At 134 km a day in 2017-18 and 130 km in 2016-17, the Modi government built rural roads under the rural roads scheme at almost double the pace of 69 km a day in 2013-14 under the Manmohan Singh government.|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2018/06/Train-Derailment_750.jpg|https://www.factchecker.in/fact-check/12/least-train-mishaps-in-2017-18-but-3-times-more-people-dead-in-ndas-4-years/|1
84|Foreign Direct Investment Up: Govt. True, But Not When Compared To GDP|Claim 15: At 134 km a day in 2017-18 and 130 km in 2016-17, the Modi government built rural roads under the rural roads scheme at almost double the pace of 69 km a day in 2013-14 under the Manmohan Singh government.|Prachi Salve|http://factchecker.in/wp-content/uploads/2018/06/WEF_FDI_Modi_750.jpg|https://www.factchecker.in/fact-check/12/foreign-direct-investment-up-govt-true-but-not-when-compared-to-gdp/|1
85|Smart Cities: Rs 2 lakh Cr Budget; 0.09% Of Central Funds Spent|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Alison Saldanha|http://factchecker.in/wp-content/uploads/2018/05/SmartCityMission_750.jpg|https://www.factchecker.in/fact-check/13/smart-cities-rs-2-lakh-cr-budget-0-09-of-central-funds-spent/|1
86|Minister Claims 175 GW Green Energy By 2022; Study Says May Take 8 Years Longer|8 Of BJP’s 15 Claims On Rural Sector Check Out, 5 Do Not|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2018/05/Solar_Energy_750.jpg|https://www.factchecker.in/fact-check/13/minister-claims-175-gw-green-energy-by-2022-study-says-may-take-8-years-longer/|1
87|CPM Claim: 36 Indians Absconding, Owe Banks Rs 40,000 Cr. Fact: Partially True|36 businessmen have fled the country without re-paying Rs 40,000 crore loans.|Vipul Vivek|http://factchecker.in/wp-content/uploads/2018/05/Untitled_750-1.jpg|https://www.factchecker.in/fact-check/13/cpm-claim-36-indians-absconding-owe-banks-rs-40000-cr-fact-partially-true/|1
88|BJP Claim On Karnataka Toilet Building Appears False, Data Are Not Comparable|36 businessmen have fled the country without re-paying Rs 40,000 crore loans.|Vipul Vivek|http://factchecker.in/wp-content/uploads/2018/04/Toilet_Sanitation2_750.jpg|https://www.factchecker.in/fact-check/13/bjp-claim-on-karnataka-toilet-building-appears-false-data-are-not-comparable/|1
89|Oil Minister’s Claim: Services Job Growth At 7-Year High. Fact: True|Claim 2: Services PMI is back on track.|Vipul Vivek|http://factchecker.in/wp-content/uploads/2018/04/Dharmendra-Pradhan_750.jpg|https://www.factchecker.in/fact-check/13/oil-ministers-claim-services-job-growth-at-7-year-high-fact-true/|1
90|Modi Says Bihar Built 850,000 Toilets In a Week. Fact: Improbable. That Is 14 Times Normal Rate|Claim 2: Services PMI is back on track.|Prachi Salve|http://factchecker.in/wp-content/uploads/2018/04/Motihari_200.jpg|https://www.factchecker.in/fact-check/13/modi-says-bihar-built-850000-toilets-in-a-week-fact-improbable-that-is-14-times-normal-rate/|1
91|BJP Claim: More Communal Clashes In Karnataka Than Kerala Under Congress Rule. Fact: Claim False|Claim 2: Only Hindus have been victims in the communal clashes Karnataka has seen in last 5 years. “Does it not indicate at [sic] systematic and planned execution of Hindus at the hands of Islamic jihadi radicals?”|Vipul Vivek|http://factchecker.in/wp-content/uploads/2018/04/Communal-clash_mangaluru_200.jpg|https://www.factchecker.in/fact-check/13/bjp-claim-more-communal-clashes-in-karnataka-than-kerala-under-congress-rule-fact-claim-false/|1
92|Cotton Harvests Nearly Doubled Since Bt Cotton: Minister. Fact: Yields Have Stagnated|Claim 2: Only Hindus have been victims in the communal clashes Karnataka has seen in last 5 years. “Does it not indicate at [sic] systematic and planned execution of Hindus at the hands of Islamic jihadi radicals?”|Rohit Parakh|http://factchecker.in/wp-content/uploads/2018/03/btcotton_750.jpg|https://www.factchecker.in/fact-check/13/cotton-harvests-nearly-doubled-since-bt-cotton-minister-fact-yields-have-stagnated/|1
93|UP CM Claim: Govt Gave Farmers Rs 80,000 Cr. Fact: It Gave 1/6th That Amount|“Farmers in Uttar Pradesh are receiving power supply for 18 hours in their villages.”|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/02/yogi_750.jpg|https://www.factchecker.in/fact-check/13/up-cm-claim-govt-gave-farmers-rs-80000-cr-fact-it-gave-16th-that-amount/|1
94|Govt Target To Electrify All Households: 2019. At Current Rate, Will Take Until 2022|“Farmers in Uttar Pradesh are receiving power supply for 18 hours in their villages.”|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/02/saubhagya_yojana_750.jpg|https://www.factchecker.in/fact-check/13/govt-target-to-electrify-all-households-2019-at-current-rate-will-take-until-2022/|1
95|Amit Shah’s Rajya Sabha Speech: 2 Claims Right, 3 Wrong, 3 Partly Right, 2 Unclear|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/02/rajyasabha_amitshah_750.jpg|https://www.factchecker.in/fact-check/14/amit-shahs-rajya-sabha-speech-2-claims-right-3-wrong-3-partly-right-2-unclear/|1
96|Electrifying Houses Vs Villages? Congress Trips Up In Questioning Modi’s Speech|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|BOOM Fact Check Team|http://factchecker.in/wp-content/uploads/2019/01/modipowerfc_750.jpg|https://www.factchecker.in/fact-check/14/electrifying-houses-vs-villages-congress-trips-up-in-questioning-modis-speech/|1
97|Not Enough For Clean Energy In Budget 2018 To Meet 2022 Targets|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2018/02/solar_power_750.jpg|https://www.factchecker.in/fact-check/14/not-enough-for-clean-energy-in-budget-2018-to-meet-2022-targets/|1
98|Health, Education, Sanitation Budget Appears To Be Most In 3 Years. It Isn’t|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|Alison Saldanha|http://factchecker.in/wp-content/uploads/2018/02/IANS_750.jpg|https://www.factchecker.in/fact-check/14/health-education-sanitation-budget-appears-to-be-most-in-3-years-it-isnt/|1
99|Lies Spread About Lack of Jobs: PM, Quoting New--Contested--Data|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/01/modi_750.jpg|https://www.factchecker.in/fact-check/14/lies-spread-about-lack-of-jobs-pm-quoting-new-contested-data/|1
100|Electoral Bonds Will Clean Up Political Funding: Finance Minister. That’s Unlikely|Claim 10: Prime Minister Narendra Modi has uprooted dynasty politics, caste politics and appeasement, which were deep rooted in our democracy.|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/01/FM_OECD_750.jpg|https://www.factchecker.in/fact-check/14/electoral-bonds-will-clean-up-political-funding-finance-minister-thats-unlikely/|1
101|BJP Leaders Cite Growing Muslim Population As Threat. Facts Don’t Back Their Claims|Claim 2: Growing Muslim population is a threat to social fabric, social harmony and development of the country: Giriraj Singh|Chaitanya Mallapur|http://factchecker.in/wp-content/uploads/2018/01/musimpopn_750-1.jpg|https://www.factchecker.in/fact-check/14/bjp-leaders-cite-growing-muslim-population-as-threat-facts-dont-back-their-claims/|1
102|Of 47 Modi Claims We Analysed In 2017, 8 Were False|Claim 2: Growing Muslim population is a threat to social fabric, social harmony and development of the country: Giriraj Singh|Factchecker Team|http://factchecker.in/wp-content/uploads/2017/12/fc_750.jpg|https://www.factchecker.in/fact-check/14/of-47-modi-claims-we-analysed-in-2017-8-were-false/|1
103|9 Of Modi’s 16 Claims On Govt Schemes True, 3 False|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Vipul Vivek|http://factchecker.in/wp-content/uploads/2017/12/modiht_750.jpg|https://www.factchecker.in/fact-check/15/9-of-prime-minister-modis-16-claims-on-schemes-true-3-false/|1
104|Modi’s Claims On Affordable Insurance For Poor Partially True|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Prachi Salve &amp; Angel Mohan|http://factchecker.in/wp-content/uploads/2017/12/insurancefc_750.jpg|https://www.factchecker.in/fact-check/15/modis-claims-on-affordable-insurance-for-poor-partially-true/|1
105|Why UP CM’s Plan To Double Farm Income By 2022 Is Improbable|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/11/yogifarmincome_750.jpg|https://www.factchecker.in/fact-check/16/why-up-cms-plan-to-double-farm-income-by-2022-is-improbable/|1
106|Health Ministry Advises Delhiites To Stay Indoors, But For Many That’s Not An Option|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/11/ashram_750.jpg|https://www.factchecker.in/fact-check/16/health-ministry-advises-delhiites-to-stay-indoors-but-for-many-thats-not-an-option/|1
107|India Jumps 30 Places In Ease Of Doing Business, But Data Valid Only For Delhi, Mumbai|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/11/eodb_750.jpg|https://www.factchecker.in/fact-check/17/india-jumps-30-places-in-ease-of-doing-business-but-data-valid-only-for-delhi-mumbai/|1
108|Auditor Rejects Government Claims On LPG Savings, Affluent Hold On To Subsidy|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Sanjukta Nair|http://factchecker.in/wp-content/uploads/2017/10/ujjwala_750.jpg|https://www.factchecker.in/fact-check/17/auditor-rejects-government-claims-on-lpg-savings-affluent-hold-on-to-subsidy/|1
109|CM Shivraj Chouhan’s Claim On MP Roads Is Misleading|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/10/shivraj_750.jpg|https://www.factchecker.in/fact-check/17/cm-shivraj-chouhans-claim-of-mp-roads-is-misleading/|1
110|Modi Claim That Gujarat Ro-Ro Ferry Unique Compared To South-East Asia Is False|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/10/ferry_750.jpg|https://www.factchecker.in/fact-check/17/modi-claim-that-gujarat-ro-ro-ferry-unique-compared-to-south-east-asia-is-false/|1
111|Modi’s Concern About Substance Abuse Among Youth Valid|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/10/Narendra_Modi-1200.jpg|https://www.factchecker.in/fact-check/18/modis-concern-about-substance-abuse-among-youth-valid/|1
112|Amit Shah Wrong On Claim That Gujarat Sees ‘Minimum Dalit Atrocities’|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2017/10/Amit_Shah_-1200.jpg|https://www.factchecker.in/fact-check/18/amit-shah-wrong-on-claim-that-gujarat-sees-minimum-dalit-atrocities/|1
113|3 Years Of Swachh Bharat: 50 Million More Toilets; Unclear How Many Are Used|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/10/Toilet-1200.jpg|https://www.factchecker.in/fact-check/19/3-years-of-swachh-bharat-50-million-more-toilets-unclear-how-many-are-used/|1
114|Flight Of Fancy: HRD Minister Of State’s Claim That Indian Invented Airplane|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/09/Satyapal_Singh-7501.jpg|https://www.factchecker.in/fact-check/19/flight-of-fancy-hrd-minister-of-states-claim-that-indian-invented-airplane/|1
115|How The World’s Largest Govt Jobs Programme Is Slowly Dying|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Ankita Aggarwal|http://factchecker.in/wp-content/uploads/2017/09/mgnrega_1200.jpg|https://www.factchecker.in/fact-check/20/how-the-worlds-largest-govt-jobs-programme-is-slowly-dying/|1
116|Rajnath Singh Is Wrong: NIA Sweeps In J&K Did Not Reduce Stone-Pelting|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Athar Parvaiz|https://www.factchecker.in/wp-content/uploads/2019/07/rajnath_750.jpg|https://www.factchecker.in/fact-check/21/rajnath-singh-is-wrong-nia-sweeps-in-jk-did-not-reduce-stone-pelting/|1
117|Price Cap On Knee Implants, Stents Could Deter High Tech, Hospitals Could Cheat|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2017/08/Surgery_750.jpg|https://www.factchecker.in/fact-check/21/price-cap-on-knee-implants-stents-could-deter-high-tech-hospitals-could-cheat/|1
118|Fadnavis Said Fewer Cows=More Farmer Suicide. Maharashtra Has 4th Highest No. Of Cows Yet Most Farmer Suicides In India|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Poorvi Kulkarni|http://factchecker.in/wp-content/uploads/2017/08/Devendra-Fadnavis_750.jpg|https://www.factchecker.in/fact-check/21/fadnavis-said-fewer-cows-more-farmer-suicide-maharashtra-has-4th-highest-no-of-cows-yet-most-farmer-suicides-in-india/|1
119|Prime Minister’s 71st Independence Day Speech: Fact Check|Claim 16: ”Brothers and sisters, I’m not sure how many of you sitting in this hall will be able to relate to this, but the poor in India today pay less than what you pay as parking tip to get life insurance. Only a rupee a month for accident insurance and 90p a day in premium for life insurance. Over 15 crore (150 million) poor are now part of these schemes. About Rs 1,800 crore has been settled in claims by the poor through these schemes.”|Factchecker Team|http://factchecker.in/wp-content/uploads/2017/08/I-Day-2017_750.jpg|https://www.factchecker.in/fact-check/21/prime-ministers-71st-independence-day-speech-fact-check/|1
120|8 Narendra Modi I-Day Promises Over 3 Years Fact Checked: What We Found|1. Claim/Promise: In 2016, Modi claimed inflation rate had declined, GDP had left many economies behind|Factchecker Team|http://factchecker.in/wp-content/uploads/2017/08/PM_Modi_750.jpg|https://www.factchecker.in/fact-check/21/8-narendra-modis-i-day-promises-over-3-years-fact-checked-what-we-found/|1
121|Amit Shah’s Claims On Swachh Bharat Right, Sex Ratio in Haryana And Village Electrification Wrong|Claim 3: Under the chief ministership of Manohar Lal Khattar, Haryana has reached a sex ratio at birth of 950.|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/08/Amit-Shah_750.jpg|https://www.factchecker.in/fact-check/21/amit-shahs-claims-on-swachh-bharat-right-sex-ratio-in-haryana-and-village-electrification-wrong/|1
122|Arun Jaitley’s Claim Of More Violence in Kerala During Left Rule Is Incorrect|Claim 3: Under the chief ministership of Manohar Lal Khattar, Haryana has reached a sex ratio at birth of 950.|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/08/Arun-Jaitley_750.jpg|https://www.factchecker.in/fact-check/21/arun-jaitleys-claim-of-more-violence-in-kerala-during-left-rule-is-incorrect/|1
123|Rajasthan CM Vasundhara Raje’s Claims Of India’s Indicators: Few Right, Others Wrong, Ambiguous|Claim 3: Many Indian metrics have gotten better since 2014: life expectancy, literacy, childbirth deaths, inflation, cleanliness, economy formalisation, currency strength and violent deaths. Lower violence is a global phenomenon.|Devanik Saha|http://factchecker.in/wp-content/uploads/2017/08/Vasundhara-Raje_750.jpg|https://www.factchecker.in/fact-check/21/rajasthan-cm-vasundhara-rajes-claims-of-indias-indicators-few-right-others-wrong-ambiguous/|1
124|Maharashtra CM Says Mumbai Free Of Open Defecation. That’s Not What We Found|Claim 3: Many Indian metrics have gotten better since 2014: life expectancy, literacy, childbirth deaths, inflation, cleanliness, economy formalisation, currency strength and violent deaths. Lower violence is a global phenomenon.|Emmanual Yogini|http://factchecker.in/wp-content/uploads/2017/08/ODF-750.jpg|https://www.factchecker.in/fact-check/21/maharashtra-cm-says-mumbai-free-of-open-defecation-thats-not-what-we-found/|1
125|SC Dilutes Dowry Law Citing Misuse. Yet, Dowry Claims A Life Nearly Every Hour|Claim 3: Many Indian metrics have gotten better since 2014: life expectancy, literacy, childbirth deaths, inflation, cleanliness, economy formalisation, currency strength and violent deaths. Lower violence is a global phenomenon.|Alison Saldanha|http://factchecker.in/wp-content/uploads/2017/08/dowry_750.jpg|https://www.factchecker.in/fact-check/21/sc-dilutes-dowry-law-citing-misuse-yet-dowry-claims-a-life-nearly-every-hour/|1
