Sr.no|title|content|author|image url|news url|label 
251|Amitabh Bachchan Visits Haji Ali After Recovering From COVID-19?Not...|BOOM found that the image is form July, 2011 when Amitabh Bachchan went to Ajmer Sharif dargah and offered prayers after ...|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/16/500x300_930013-amitabh-bachchan-ajmer-visit.webp|https://www.boomlive.in/fake-news/fake-news/amitabh-bachchan-visits-haji-ali-after-recovering-from-covid-19not-really-9763|1
252|Times Now Airs FB Live Video As 'Secret Admission' By Activists On PFI|BOOM found that the clip aired by Times Now is publicly available on Facebook and not private as claimed by the channel|Times Now|https://www.boomlive.in/h-upload/2020/09/15/500x300_929973-umar-lobby-secret-recording.webp|https://www.boomlive.in/fake-news/fake-news/times-now-airs-fb-live-video-as-secret-admission-by-activists-on-pfi-9748|1
253|No, This Is Not Abu Salem With Kangana Ranaut|The photograph shows film journalist Mark Manuel with Kangana Ranaut.|Facebook and Twitter users|https://www.boomlive.in/h-upload/2020/09/15/500x300_929957-kangana-and-abu-salem.webp|https://www.boomlive.in/fake-news/fake-news/no-this-is-not-abu-salem-with-kangana-ranaut-9745|1
254|Photo Of Sudha Murty At Bengaluru Mutt Shared With Misleading Claim|BOOM spoke to Sudha Murty who explained that the photo shows her doing 'seva' at the Raghavendra Swamy Mutt in|Social Media posts|https://www.boomlive.in/h-upload/2020/09/14/500x300_929914-sudha-murty-sells-vegetables-at-temple-fake-claim.webp|https://www.boomlive.in/fake-news/fake-news/photo-of-sudha-murty-at-bengaluru-mutt-shared-with-misleading-claim-9739|1
255|Man Assaulted By Shiv Sainiks Worked In The Indian Navy, ID Cards Show|BOOM reached out to Madan Sharma's son who clarified that his father was in the Indian Navy for 16 years.|Facebook and Twitter users|https://www.boomlive.in/h-upload/2020/09/14/500x300_929901-madan-sharma.webp|https://www.boomlive.in/fake-news/fake-news/man-assaulted-by-shiv-sainiks-worked-in-the-indian-navy-id-cards-show-9734|1
256|Pakistani Twitter Accounts Peddle Photo Of 2018 IAF Crash As Recent|The photo is from April 2018 when an IAF transport helicopter crashed near the Kedarnath temple in Uttarakhand.|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/14/500x300_929860-indian-mi-17-helicopter-has-crashed-in-ladakh.webp|https://www.boomlive.in/fake-news/fake-news/pakistani-twitter-accounts-peddle-photo-of-2018-iaf-crash-as-recent-9730|1
257|Kangana-BMC Row: Tweet Claiming Amitabh Bachchan Supported BMC Is Fake|BOOM found that a doctored tweet in the name of Amitabh Bachchan claimed that the actor had justified BMC's action.|Social Media Posts|https://www.boomlive.in/h-upload/2020/09/14/500x300_929863-amitabh-fake-tweet.webp|https://www.boomlive.in/fake-news/fake-news/kangana-bmc-row-tweet-claiming-amitabh-bachchan-supported-bmc-is-fake-9724|1
258|2019 Clip Of Maharashtra Cop Viral As Shiv Sena MP Sanjay Raut Dancing|BOOM contacted head constable Lakshman Bhadarge who confirmed that it was him in the viral video.|Social media|https://www.boomlive.in/h-upload/2020/09/14/500x300_929864-sanjay-raut-dancing.webp|https://www.boomlive.in/fake-news/fake-news/2019-clip-of-maharashtra-cop-viral-as-shiv-sena-mp-sanjay-raut-dancing-9721|1
259|2019 Mirage Jet Crash Photos Viral As Rafale Crash During Training|BOOM found that the viral images are from February 2019 when a Mirage 2000 jet crashed during training in Bengaluru.|Posts on Facebook and Twitter|https://www.boomlive.in/h-upload/2020/09/12/500x300_929760-rafale-jet-crash.webp|https://www.boomlive.in/fake-news/fake-news/2019-mirage-jet-crash-photos-viral-as-rafale-crash-during-training-9714|1
260|Murder Victim's Photo Viral With Unrelated Wedding Card Of Inter-Faith ...|BOOM found that a 2018 'honour killing' case is being falsely linked with the wedding card of an interfaith couple.|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/12/500x300_929759--.webp|https://www.boomlive.in/fake-news/fake-news/murder-victims-photo-viral-with-unrelated-wedding-card-of-inter-faith-couple-9713|1
261|Sambit Patra Falsely Claims Terrorist Ajmal Kasab Was Fed Biryani In...|Patra reiterated a cooked up claim by special public prosecutor Ujjwal Nikam who had represented the state during the...|Sambit Patra|https://www.boomlive.in/h-upload/2020/09/11/500x300_929728--security-.webp|https://www.boomlive.in/fake-news/fake-news/sambit-patra-falsely-claims-terrorist-ajmal-kasab-was-fed-biryani-in-jail-9704|1
262|Fake Posts Claim Ex Tata Steel MD Slammed Sanjay Raut In Viral Audio|BOOM spoke to Jamshed Salamat Irani, the man who made the audio clip, who said that his name has been mixed up with that ...|WhatsApp posts, Posts on Facebook and Twitter|https://www.boomlive.in/h-upload/2020/09/11/500x300_929726-fact-check-jamshed-jiji-irani-audio01.webp|https://www.boomlive.in/fake-news/fake-news/fake-posts-claim-ex-tata-steel-md-slammed-sanjay-raut-in-viral-audio-9702|1
263|No, Nita Ambani Did Not Pledge To Help Kangana Ranaut Rebuild Her...|BOOM reached out to a spokesperson of Reliance Industries Limited who rubbished the claim.|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/11/500x300_929722-nita-ambani-will-help-200-crores-to-kangana-ranaut-for-making-a-new-studio001.webp|https://www.boomlive.in/fake-news/fake-news/no-nita-ambani-did-not-pledge-to-help-kangana-ranaut-rebuild-her-studio-9701|1
264|Times Now Falls For Fake Account Impersonating Kangana Ranaut's Mother|BOOM found that the fake account @RealAshaRanaut was earlier called @DrMohanRss1|Times Now|https://www.boomlive.in/h-upload/2020/09/11/500x300_929712-times-now-asha-ranaut-featured-image.webp|https://www.boomlive.in/fake-news/fake-news/times-now-falls-for-fake-account-impersonating-kangana-ranauts-mother-9699|1
265|Kangana-Sena Row: Photo Of Madhya Pradesh Mosque Shared As Mumbai|BOOM found that the mosque in the picture is located in Katra Bazaara of Sagar, Madhya Pradesh and not in Mumbai's...|Social media|https://www.boomlive.in/h-upload/2020/09/11/500x300_929676--.webp|https://www.boomlive.in/fake-news/fake-news/kangana-sena-row-photo-of-madhya-pradesh-mosque-shared-as-mumbai-9694|1
266|Cropped Image Of Asansol Municipality Signboard Viral With False|BOOM found that the image has been mischieviously cropped to claim that the hoarding has text in Urdu to prioritise it...|Facebook Posts & Twitter user|https://www.boomlive.in/h-upload/2020/09/10/500x300_929616-asansol-municipal-corporation-cropped-hoardings01.webp|https://www.boomlive.in/fake-news/fake-news/cropped-image-of-asansol-municipality-signboard-viral-with-false-claims-9693|1
267|Unrelated Visuals Viral As Karni Sena's Show Of Support For Kangana...|BOOM found that the visuals have existed online since at least 2016 and 2017 and are not related to Karni Sena's support ...|Posts on Facebook and Twitter|https://www.boomlive.in/h-upload/2020/09/10/500x300_929636-kangana-ranaut-karni-sena.webp|https://www.boomlive.in/fake-news/fake-news/unrelated-visuals-viral-as-karni-senas-show-of-support-for-kangana-ranaut-9690|1
268|Cropped Video Of A Multi-Faith Ceremony For Rafale Jets Is Misleading|BOOM found that the multi-faith prayer included the recitation of the sacred verses, mantras, hymns of different faiths.|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/11/500x300_929671-multi-religious-prayer-ceremony001.webp|https://www.boomlive.in/fake-news/fake-news/cropped-video-of-a-multi-faith-ceremony-for-rafale-jets-is-misleading-9689|1
269|2017 Video Of Teen Assaulted By A Man In Andhra Pradesh Peddled As...|BOOM found that the incident happened in Prakasam district of Andhra Pradesh in 2017 where a teenage college student was ...|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/09/500x300_929542-fake-video-shared-girl-assaulted-on-camera-in-kerala.webp|https://www.boomlive.in/fake-news/fake-news/2017-video-of-teen-assaulted-by-a-man-in-andhra-pradesh-peddled-as-kerala-9684|1
270|TOI, HT, ABP News Fall For Fake Account Impersonating Indrajit...|BOOM found that the account was earlier called @WeWantRahuI and tweeted pro-Congress content, before impersonating Rhea...|ABP News, Times of India, Hindustan Times, Sakaal Times, Amar Ujala, Pinkvilla|https://www.boomlive.in/h-upload/2020/09/09/500x300_929521-indrajit-chakraborty04.webp|https://www.boomlive.in/fake-news/fake-news/toi-ht-abp-news-fall-for-fake-account-impersonating-indrajit-chakraborty-9671|1
271|Did Sushant Singh Rajput Conceptualise Upcoming Mobile Game Fau-G?|While allegations have been made against the developers and actor Akshay Kumar, there is yet any evidence to emerge.|Vibhor Anand, Twitter|https://www.boomlive.in/h-upload/2020/09/08/500x300_929425-fau-g01.webp|https://www.boomlive.in/fake-news/fake-news/did-sushant-singh-rajput-conceptualise-upcoming-mobile-game-fau-g-9666|1
272|No, Amartya Sen Did Not Say PUBG Ban To Affect India's Economy|BOOM found that the statement attributed to the economist is false and first originated on a Bangla blog.|Tathagata Roy|https://www.boomlive.in/h-upload/2020/09/08/500x300_929471-amartya-sens-fake-quote-on-pubg-and-chinese-app-ban1.webp|https://www.boomlive.in/fake-news/fake-news/no-amartya-sen-did-not-say-pubg-ban-to-affect-indias-economy-9658|1
273|Video Of Bengaluru Woman Abusing 2-Year Old Grandson Viral As Mumbai|BOOM found that the video is from Bangalore when a child's grandmother beat him and burnt his face for crying.|Twitter posts|https://www.boomlive.in/h-upload/2020/09/08/500x300_929445-bangalore-child-abuse-shared-as-mumbai.webp|https://www.boomlive.in/fake-news/fake-news/video-of-bengaluru-woman-abusing-2-year-old-grandson-viral-as-mumbai-9657|1
274|Gruesome Video Of A Woman Hacked To Death In Brazil Peddled As India|BOOM found that the viral video is from Fortaleza, Brazil, where a woman was kidnapped and filmed while being hacked to...|Social Media|https://www.boomlive.in/h-upload/2020/09/07/500x300_929393-girl-being-killed-with-an-axe-on-her-head-and-stones-being-thrown-at-her-head001.webp|https://www.boomlive.in/fake-news/fake-news/gruesome-video-of-a-woman-hacked-to-death-in-brazil-peddled-as-india-9655|1
275|Image Of Three IPS Officers Sitting Together Viral As Siblings|BOOM contacted the IPS officers in the image Shrut Kirti Somavanshi and Tushar Gupta who clarified that the three...|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/07/500x300_929370-photo-of-three-ips-officers-falsely-shared-as-siblings.webp|https://www.boomlive.in/fake-news/fake-news/image-of-three-ips-officers-sitting-together-viral-as-siblings-9642|1
276|Fake Kangana Ranaut Twitter Account Calls For Ban On Kapil Sharma Show|BOOM found that similar boycott calls have been given from other impostor accounts being operated in the actor's name.|Social media|https://www.boomlive.in/h-upload/2020/09/06/500x300_929320-929177-kangana-kapil-sharma-show.webp|https://www.boomlive.in/fake-news/fake-news/fake-kangana-ranaut-twitter-account-calls-for-ban-on-kapil-sharma-show-9633|1
277|Fake Twitter Account Of Raj Thackeray Lends Support To Kangana Ranaut|BOOM found that the handle @ThackerayOffic is an impostor account impersonating Raj Thackeray.|Social Media|https://www.boomlive.in/h-upload/2020/09/05/500x300_929298-fake-raj-thackery-account00010.webp|https://www.boomlive.in/fake-news/fake-news/fake-twitter-account-of-raj-thackeray-lends-support-to-kangana-ranaut-9628|1
278|Taiwan Refutes Indian Media Reports About Shooting Down A Chinese Jet|News outlets TV9 Bharatvarsh, Times Now, and ABP news claimed that Taiwan had shot down a Chinese jet picking up...|ABP News, Times Now, Tv9 Bharatvarsh|https://www.boomlive.in/h-upload/2020/09/04/500x300_929259-taiwan-1.webp|https://www.boomlive.in/fake-news/fake-news/taiwan-refutes-indian-media-reports-about-shooting-down-a-chinese-jet-9617|1
279|Why Claims Of US, Canada GDP Falling More Than India Are Misleading|US' 32.9%, Canada's 38.7% and Japan's 27.8% annualised decline is misleadingly being compared with India 23.9% GDP fall|Various users of social media|https://www.boomlive.in/h-upload/2020/09/04/500x300_929219-gdp.webp|https://www.boomlive.in/fake-news/fake-news/why-claims-of-us-canada-gdp-falling-more-than-india-are-misleading-9615|1
280|Fake Message Claims Thieves Are Posing As MHA Officials On Census Duty|BOOM found that the message is similar to a warning issued by the South African government.|Social media users|https://www.boomlive.in/h-upload/2020/09/03/500x300_929184-home-ministry-national-health-authority-officials-coming-home-looting.webp|https://www.boomlive.in/fake-news/fake-news/fake-message-claims-thieves-are-posing-as-mha-officials-on-census-duty-9613|1
281|2006 Picture Of Muslims Burning Danish Flag Revived With Fake Claim|BOOM found that the image was from a protest held in Karachi in 2006 where people were burning the Danish flag and not...|Social media|https://www.boomlive.in/h-upload/2020/09/03/500x300_929183-swiss-flag-burned-by-muslims.webp|https://www.boomlive.in/fake-news/fake-news/2006-picture-of-muslims-burning-danish-flag-revived-with-fake-claim-9608|1
282|Blast At Abu Dhabi Restaurants Falsely Linked To First Israel-UAE...|The blast at the restaurant was caused by a gas leak according to the Abu Dhabi government.|Posts on Facebook, Twitter and WhatsApp|https://www.boomlive.in/h-upload/2020/09/03/500x300_929167-kfc-blast.webp|https://www.boomlive.in/fake-news/fake-news/blast-at-abu-dhabi-restaurants-falsely-linked-to-first-israel-uae-flight-9606|1
283|Photo Of Muslim Teen Made Cop For A Day Peddled With Communal Claim|BOOM reached out to Buldhana Police, who stated that the photo is of a school girl who was made the acting DSP for a day ...|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/03/500x300_929151-dsp-for-a-day-on-womens-day.webp|https://www.boomlive.in/fake-news/fake-news/photo-of-muslim-teen-made-cop-for-a-day-peddled-with-communal-claim-9603|1
284|Photos Of Inter-Faith Couple Peddled With False Murder Claim|BOOM spoke to the couple based in Dehradun who are alive and well and have filed a complaint against the posts.|Facebook Posts|https://www.boomlive.in/h-upload/2020/09/01/500x300_928958-love-jihad-fake-news.webp|https://www.boomlive.in/fake-news/fake-news/photos-of-inter-faith-couple-peddled-with-false-murder-claim-9588|1
285|2017 Attack On Chennai Cop Peddled With False Communal Claim|BOOM found out that the attack happened in 2017 and that the accused are not Muslims.|Posts on Facebook and Twitter|https://www.boomlive.in/h-upload/2020/09/02/500x300_929065-2017-attack-on-marina-beach-police-shared-with-false-claims.webp|https://www.boomlive.in/fake-news/fake-news/2017-attack-on-chennai-cop-peddled-with-false-communal-claim-9587|1
286|Video Of A Diving Stunt In Water-Logged Indore Shared As Karachi|BOOM found that Times of India and News 18 had shared the same video with the false claim; News 18 later pulled down the ...|Facebook pages and Twitter handles|https://www.boomlive.in/h-upload/2020/09/01/500x300_928986--.webp|https://www.boomlive.in/fake-news/fake-news/video-of-a-diving-stunt-in-water-logged-indore--shared-as-karachi-9585|1
287|Aaj Tak, Times Now Air Video Of 1962 War Memorial As 'Proof Of Galwan'|BOOM found that the video is from the Kangxiwa cemetery built for the 1962 Indo-China war casualties.|Times Now, Aaj Tak|https://www.boomlive.in/h-upload/2020/09/02/500x300_929060-galwan-valley-aaj-tak-1.webp|https://www.boomlive.in/fake-news/fake-news/aaj-tak-times-now-run-1962-war-memorial-video-as-proof-of-galwan-9584|1
288|No, Rana Ayyub Did Not Tweet About Afzal Guru On Pranab Mukherjee's...|BOOM found that the viral screenshot has been doctored and no such tweet was posted by the journalist|Twitter users|https://www.boomlive.in/h-upload/2020/09/01/500x300_928975-fake-rana-ayyub-tweet-featured-image.webp|https://www.boomlive.in/fake-news/fake-news/no-rana-ayyub-did-not-tweet-about-afzal-guru-on-pranab-mukherjees-death-9577|1
289|2016 Photo Of Inter-Faith Couple Falsely Linked To Kapil Mishra's...|BOOM found that the photo is that of a married couple from Mandya and not of Mishra's sister as claimed in viral posts.|Social media|https://www.boomlive.in/h-upload/2020/08/30/500x300_928826--01.webp|https://www.boomlive.in/fake-news/fake-news/2016-photo-of-inter-faith-couple-falsely-linked-to-kapil-mishras-sister-9546|1
290|2014 Video Of Rajdeep Sardesai Being Heckled Shared With False Claims|BOOM found that the video was shot in New York and the claims linking it to Rhea Chakraborty's recent interview are...|Social Media Posts|https://www.boomlive.in/h-upload/2020/08/30/500x300_928844-rajdeep-sardesai.webp|https://www.boomlive.in/fake-news/fake-news/2014-video-of-rajdeep-sardesai-being-heckled-shared-with-false-claims-9544|1
291|Images From Anti Pothole Campaign In West Bengal Viral As UP,...|BOOM found that the photos show Sangeet Roy, who shot these images to highlight the condition of roads in Malda, West...|Social Media Users|https://www.boomlive.in/h-upload/2020/08/29/500x300_928807-image-is-from-west-bengal-and-not-up01.webp|https://www.boomlive.in/fake-news/fake-news/images-from-anti-pothole-campaign-in-west-bengal-viral-as-up-chattisgarh-9538|1
292|Fake Screenshot Claims Students Test COVID-19 Positive After COMEDK...|BOOM found that a morphed News18 screenshot was used to make the false claim.|Twitter users|https://www.boomlive.in/h-upload/2020/08/28/500x300_928755-comedk-karnataka-covid-positive.webp|https://www.boomlive.in/fake-news/fake-news/fake-screenshot-claims-students-test-covid-19-positive-after-comedk-exams-9535|1
293|2011 Video Of Tsunami In Japan Passed Off As China|BOOM found that the video was an aftermath of a tsunami which hit Ishinomaki, Japan in March, 2011.|Facebook Post & WhatsApp Message|https://www.boomlive.in/h-upload/2020/08/28/500x300_928728-tsunami-in-japans-ishinomaki-shared-as-flood-in-china.webp|https://www.boomlive.in/fake-news/fake-news/2011-video-of-tsunami-in-japan-passed-off-as-china-9530|1
294|No, This Video Does Not Show Soldiers Celebrating Ganpati At Galwan...|BOOM found that the video is from 2019 when the Maratha Light Infantry regiment celebrated the festival at Shingo River...|Social Media posts|https://www.boomlive.in/h-upload/2020/08/28/500x300_928740-ganpati-bappa-in-galwan-valley-ladakh.webp|https://www.boomlive.in/fake-news/fake-news/no-this-video-does-not-show-soldiers-celebrating-ganpati-at-galwan-valley-9527|1
295|Sushant Singh Rajput Case: Times Now Falls For Tweet From Fake Account|Sushant Singh Rajput's sister Shweta Singh Kirti had called out the account impersonating Meetu Singh earlier|Times Now|https://www.boomlive.in/h-upload/2020/08/28/500x300_928729-ssr-sister.webp|https://www.boomlive.in/fake-news/fake-news/sushant-singh-rajput-case-times-now-falls-for-tweet-from-fake-account-9525|1
296|Did Gunjan Saxena's Biopic Claim She Was A Shaurya Chakra Awardee?|BOOM found that the film 'Gunjan Saxena: The Kargil Girl' does not represent the retired Indian Air Force helicopter...|Shobhaa De|https://www.boomlive.in/h-upload/2020/08/27/500x300_928645-gunjan-saxena.webp|https://www.boomlive.in/fake-news/fake-news/did-gunjan-saxenas-biopic-claim-she-was-a-shaurya-chakra-awardee-9512|1
297|Photos Of Indian Ambassador To Belarus Peddled As Facebook's Ankhi Das|BOOM found that the Indian Ambassador to Belarus has been misidentified as Facebook executive Ankhi Das.|Facebook Posts|https://www.boomlive.in/h-upload/2020/08/27/500x300_928619-ankhi-das-cutting-tricolour-cake01-2.webp|https://www.boomlive.in/fake-news/fake-news/photos-of-indian-ambassador-to-belarus-peddled-as-facebooks-ankhi-das-9505|1
298|Circular Refusing A Farewell For Retiring SC Judge Arun Mishra Is Fake|A circular allegedly issued by the Supreme Court Bar Association cancelling the retiring judge's farewell is fake.|Fake circular|https://www.boomlive.in/h-upload/2020/08/27/500x300_928594-justice-arun-mishra-and-senior-advocate-dushyant-dave.webp|https://www.boomlive.in/fake-news/fake-news/circular-refusing-a-farewell-for-retiring-sc-judge-arun-mishra-is-fake-9496|1
299|Old Photos Of Modi With Ducks Viral As PR Stunt During Pandemic|BOOM found the images to be as old as 2011 and some also available on the official Narendra Modi site.|Indian National Congress Tweet|https://www.boomlive.in/h-upload/2020/08/27/500x300_928573-modi-multitasking-and-reading-newspaper-1.webp|https://www.boomlive.in/fake-news/fake-news/old-photos-of-modi-with-ducks-viral-as-pr-stunt-during-pandemic|1
300|Video Of Protest In Bangladesh Passed Off As West Bengal|BOOM found that the protest rally was organised by a far right political party in Dhaka on September 13, 2017.|WhatsApp|https://www.boomlive.in/h-upload/2020/08/26/500x300_928487-23-sept-2017-islami-andolan-bangaladesh-rally-towards-mynamar-embassy-dhaka.webp|https://www.boomlive.in/fake-news/fake-news/video-of-protest-in-bangladesh-passed-off-as-west-bengal-9485|1
301|2011 Video Of Prashant Bhushan Being Beaten Revived After Contempt|BOOM found that the clip is from October 2011 and is not recent.|Shobhaa De ‏|https://www.boomlive.in/h-upload/2020/08/26/500x300_928475-prashant-bhushan32.webp|https://www.boomlive.in/fake-news/fake-news/2011-video-of-prashant-bhushan-being-beaten-revived-after-contempt-case-9482|1
302|Story Of Bababhai Pathan From Ahmednagar Shared With False Claims|BOOM spoke to Bababhai Pathan who dismissed the claim that the two Hindu sisters are orphans.|Scoop Whoop, Social Media|https://www.boomlive.in/h-upload/2020/08/25/500x300_928422-girls-are-not-orphans.webp|https://www.boomlive.in/fake-news/fake-news/story-of-bababhai-pathan-from-ahmednagar-shared-with-false-claims-9477|1
303|BJP Tweets IMF's April GDP Estimate Which Was Lowered In June|The BJP graphic shows 1.9% as per the IMF's April outlook; with the IMF's June update revising this estimate to -4.5%.|BJP|https://www.boomlive.in/h-upload/2020/08/25/500x300_928444-bjp-tweet-misleading.webp|https://www.boomlive.in/fake-news/fake-news/bjp-tweets-imfs-april-gdp-estimate-which-was-lowered-in-june-9474|1
304|Manufacture Of Cashew Shaped Biscuits Peddled As Fake Cashew Nuts|BOOM found that the video shows the manufacture of cashew shaped biscuits from a flattened flour dough and not real...|Social Media and WhatsApp users|https://www.boomlive.in/h-upload/2020/08/22/500x300_928250--.webp|https://www.boomlive.in/fake-news/fake-news/manufacture-of-cashew-shaped-biscuits-peddled-as-fake-cashew-nuts-9469|1
305|Pics Of Gurugram Flyover Collapse Peddled As Mumbai, Bengaluru,...|BOOM found that the viral images show a collapse of an under-construction flyover in Gurgaon, that happened on Saturday.|Social Media Posts, Whatsapp forwards|https://www.boomlive.in/h-upload/2020/08/25/500x300_928431-gurugram-flyover-collapse-peddled-as-mumbai.webp|https://www.boomlive.in/fake-news/fake-news/pics-of-gurugram-flyover-collapse-peddled-as-mumbai-bengaluru-ahmedabad-9468|1
306|Video Of Brawl Among Hindus Over Ganesha Idol Viral With Communal|BOOM contacted local police in Hyderabad and found that those involved in the incident are Hindus.|Facebook pages and Twitter handles|https://www.boomlive.in/h-upload/2020/08/24/500x300_928349--.webp|https://www.boomlive.in/fake-news/fake-news/video-of-brawl-among-hindus-over-ganesha-idol-viral-with-communal-claim-9456|1
307|Government Ad On Wearing Masks Revived And Shared Without Context|BOOM found that the video was made in March - when the transmission of SARS-CoV-2 was unclear and masks were only...|Social Media users|https://www.boomlive.in/h-upload/2020/08/24/500x300_928350-national-health-mission-not-to-wear-mask-by-health-person.webp|https://www.boomlive.in/fake-news/fake-news/government-ad-on-wearing-masks-revived-and-shared-without-context-9451|1
308|No, This Photo Does Not Show Aamir Khan With Lashkar-E-Taiba|The 2012 picture is of Aamir Khan with two well-known public figures in Pakistan who he met during the Hajj pilgrimage.|Social Media Posts, Whatsapp forwards|https://www.boomlive.in/h-upload/2020/08/24/500x300_928344-amir-khan-tariq-jamil-1.webp|https://www.boomlive.in/fake-news/fake-news/no-this-photo-does-not-show-aamir-khan-with-lashkar-e-taiba-terrorists-9450|1
309|The Supreme Court's Logo Never Had 'Satyamev Jayate' Inscribed On It|BOOM found that the Supreme Court's logo always had the Sanskrit phrase 'yato dharmastato jayah' inscribed on it.|Posts on Twitter and WhatsApp|https://www.boomlive.in/h-upload/2020/08/22/500x300_928251-supreme-court-logo-fact-check.webp|https://www.boomlive.in/fake-news/fake-news/the-supreme-courts-logo-never-had-satyamev-jayate-inscribed-on-it-9447|1
310|Video From Protest In Bengal Falsely Linked To Bengaluru|BOOM found that the video is from a protest over alleged rape and murder of a girl in North Dinajpur of West Bengal.|Social media|https://www.boomlive.in/h-upload/2020/08/24/500x300_928330-protest-in-bengal-falsely-linked-to-bengaluru.webp|https://www.boomlive.in/fake-news/fake-news/video-from-protest-in-bengal-falsely-linked-to-bengaluru-9439|1
311|Did Vladimir Putin's Daughter Die After Taking COVID-19 Vaccine?|BOOM could not find any credible report that confirmed the claim of Toronto Today's article on Putin's daughter's death|News Outlets and Social Media Posts|https://www.boomlive.in/h-upload/2020/08/24/500x300_928367-putin.webp|https://www.boomlive.in/fake-news/fake-news/did-vladimir-putins-daughter-die-after-taking-covid-19-vaccine-9437|1
312|Video Of Milk Adulteration From Hyderabad Peddled With False Claims|Hyderabad City Police told BOOM that the accused has been identified and is yet to be arrested.|Facebook Posts|https://www.boomlive.in/h-upload/2020/08/22/500x300_928265-muslim-milk-man-fake-news.webp|https://www.boomlive.in/fake-news/fake-news/video-of-milk-adulteration-from-hyderabad-peddled-with-false-claims-9428|1
313|Kangana Ranaut Shares Fake Aamir Khan Interview On Islam|The fake story claims Aamir Khan said that his children would only follow Islam even if his wife is a Hindu.|Kangana Ranaut|https://www.boomlive.in/h-upload/2020/08/21/500x300_928173-amir-khan-kangana-ranaut-story.webp|https://www.boomlive.in/fake-news/fake-news/kangana-ranaut-shares-fake-aamir-khan-interview-on-islam-9421|1
314|No, Mughal Gardens Has Not Been Renamed To Dr. Rajendra Prasad Garden|An official at the Rashtrapati Bhavan told BOOM that the claim is false.|Social media|https://www.boomlive.in/h-upload/2020/08/21/500x300_928174-mughal-gardens01.webp|https://www.boomlive.in/fake-news/fake-news/no-mughal-gardens-has-not-been-renamed-to-dr-rajendra-prasad-garden-9403|1
315|Kerala Yoga Ashram Photo Viral As 'Bharatiya' Culture In New Zealand|BOOM found that the image being shared is from a yoga ashram near Thiruvananthapuram, Kerala.|Posts on Facebook, Twitter and Instagram|https://www.boomlive.in/h-upload/2020/08/21/500x300_928166--.webp|https://www.boomlive.in/fake-news/fake-news/kerala-yoga-ashram-photo-viral-as-bharatiya-culture-in-new-zealand-9400|1
316|No, This Is Not Mahesh Bhatt Angry At Sadak 2 Trailer Getting Dislikes|BOOM found that the clip is from a discussion on mental health and depression at the book launch event of Mahesh Bhatt's ...|Facebook Posts|https://www.boomlive.in/h-upload/2020/08/20/500x300_928062-sadak-2-mahesh-bhatt-fake-news.webp|https://www.boomlive.in/fake-news/fake-news/no-this-is-not-mahesh-bhatt-angry-at-sadak-2-trailer-getting-dislikes-9387|1
317|Photos Of Malaysian Couple Misused To Spread Fake Incest Claim|BOOM got in touch with the distraught couple who said they are planning to file a complaint with the Malaysian...|Social Media Users|https://www.boomlive.in/h-upload/2020/08/19/500x300_927973-rajashree-selvakumar.webp|https://www.boomlive.in/fake-news/fake-news/photos-of-malaysian-couple-misused-to-spread-fake-incest-claim-9385|1
318|Misleading Anti-Mask Video By Indian Youth Goes Viral|BOOM spoke to the Mumbai residents - Virr Saxena, Namman Bhasin and Nabeel Ahmed Mirajkar - who made the viral video....|Virr Saxena, Namman Bhasin, Nabeel Ahmed Mirajkar|https://www.boomlive.in/h-upload/2020/08/18/500x300_927926-independence-day-is-not-about-fear02.webp|https://www.boomlive.in/fake-news/fake-news/misleading-anti-mask-video-by-indian-youth-goes-viral-9367|1
319|'Raam' Bearer Bond Falsely Peddled As World's Most Expensive Currency|'Raam', a bearer bond, has been used as a medium of exchange, but is neither a national currency nor legal tender.|Various users of social media|https://www.boomlive.in/h-upload/2020/08/18/500x300_927918--.webp|https://www.boomlive.in/fake-news/fake-news/raam-bearer-bond-falsely-peddled-as-worlds-most-expensive-currency-9361|1
320|No, This Is Not Sushant Singh Rajput's Niece; News Outlets Misreport|The video shows actor-choreographer Manpreet Toor dancing with Sushant Singh Rajput|Aaj Tak, ABP News, India TV, Times of India, E Times, News Nation, Yahoo News, Patrika.com|https://www.boomlive.in/h-upload/2020/08/18/500x300_927916-ssr-anjana-om-kashyap-tweet.webp|https://www.boomlive.in/fake-news/fake-news/no-this-is-not-sushant-singh-rajputs-niece-news-outlets-misreport-9357|1
321|Derogatory Painting Of Krishna From 2015 Passed Off As Recent|BOOM found that the controversial painting dates back to 2015 when the artist Akram Hussain was arrested by the Assam...|Social Media|https://www.boomlive.in/h-upload/2020/08/18/500x300_927886-krishna-painting01.webp|https://www.boomlive.in/fake-news/fake-news/derogatory-painting-of-krishna-from-2015-passed-off-as-recent-9355|1
